Assay1 Amplitude,Assay2 Amplitude,Cluster
1365.96265,1479.05042,1
1365.04529,1489.97827,1
1365.46423,1498.3645,1
1365.51575,1477.42224,1
1365.871,1500.36987,1
1365.33215,1465.09766,1
1365.57275,1438.23572,1
1365.50488,1724.97864,1
1365.578,1491.63293,1
1365.61316,1568.30664,1
1365.57288,1541.72388,1
1365.10889,1476.74939,1
1365.81775,1490.38342,1
1365.90454,1399.78857,1
1365.26172,1368.81055,1
1365.31323,1441.19763,1
1365.93457,1348.38818,1
1365.98816,1536.59082,1
1365.02771,1532.65637,1
1365.70667,1427.84827,1
1365.86926,1628.72021,1
1365.14185,1456.37122,1
1365.57629,1461.78333,1
1365.08313,1462.6842,1
1365.62012,1422.33044,1
1365.55627,1520.983,1
1365.01782,1575.55762,1
1365.547,1493.30115,1
1366.80542,1472.01208,1
1366.06055,1512.35217,1
1366.30652,1571.787,1
1366.57483,1371.1,1
1366.00952,1540.03662,1
1366.80908,1449.09766,1
1366.229,1321.87854,1
1366.002,1324.982,1
1366.79968,1511.83948,1
1366.1134,1650.98987,1
1366.06091,1484.40613,1
1366.762,1461.779,1
1366.309,1490.0448,1
1366.77368,1600.87537,1
1367.80688,1561.11133,1
1367.88049,1408.28369,1
1367.49451,1455.54016,1
1367.22327,1382.16724,1
1367.29211,1400.92053,1
1367.62268,1497.43408,1
1367.435,1392.29773,1
1367.33716,1400.02771,1
1367.22546,1506.87659,1
1367.33655,1486.72827,1
1367.05188,1477.596,1
1367.54883,1460.31335,1
1367.2605,1450.9458,1
1367.52869,1432.59912,1
1367.92041,1422.37744,1
1367.63953,1491.06262,1
1367.67126,1438.422,1
1367.57959,1486.52356,1
1367.46387,1526.85425,1
1367.59485,1398.01709,1
1367.2467,1513.878,1
1367.86072,1449.7146,1
1367.28723,1547.54224,1
1367.29956,1459.85229,1
1367.49915,1628.28931,1
1367.18518,1536.996,1
1367.61353,1363.12561,1
1367.69165,1420.17175,1
1367.56079,1513.42017,1
1368.85144,1394.15039,1
1368.25708,1455.38281,1
1368.76807,1456.48877,1
1368.67041,1382.77869,1
1368.84692,1336.17871,1
1368.53564,1561.22,1
1368.629,1416.05774,1
1368.49023,1408.08057,1
1368.079,1643.78687,1
1368.75659,1403.54285,1
1368.20923,1507.5896,1
1368.99487,1417.96094,1
1368.646,1569.77527,1
1368.63733,1479.14783,1
1368.73914,1449.08716,1
1368.195,1487.57336,1
1368.4397,1485.86194,1
1368.31323,1501.63989,1
1368.29529,1553.15259,1
1368.87891,1388.12231,1
1368.08484,1558.857,1
1368.29492,1427.57239,1
1368.95813,1482.87292,1
1369.0968,1444.08679,1
1369.03516,1503.16528,1
1369.3811,1379.26379,1
1369.36511,1486.95276,1
1369.76563,1433.12488,1
1369.95569,1496.34814,1
1369.83008,1498.7,1
1369.13611,1405.99255,1
1369.28613,1502.59558,1
1369.2533,1476.26135,1
1369.261,1480.00708,1
1369.96313,1476.58911,1
1369.14233,1410.38269,1
1369.06506,1531.55469,1
1369.66345,1467.4895,1
1369.50012,1382.18616,1
1369.39246,1564.88867,1
1369.23145,1555.243,1
1369.29346,1405.16431,1
1369.55579,1448.21643,1
1369.5022,1545.61047,1
1370.99451,1374.23608,1
1370.2959,1430.90674,1
1370.82642,1435.27344,1
1370.326,1414.23975,1
1370.95776,1440.06567,1
1370.86731,1489.896,1
1370.6283,1592.60254,1
1370.015,1526.07874,1
1370.78015,1371.90393,1
1370.357,1496.593,1
1370.30286,1527.75574,1
1370.86987,1475.57166,1
1370.02026,1409.49048,1
1370.68628,1373.4375,1
1370.97766,1531.8241,1
1370.39026,1469.45947,1
1370.49475,1484.71045,1
1370.90771,1520.76453,1
1370.35913,1507.2937,1
1370.705,1273.61877,1
1370.25977,1397.51709,1
1370.568,1550.7644,1
1370.89465,1451.27954,1
1371.83887,1479.99841,1
1371.60071,1363.45837,1
1371.68726,1563.00488,1
1371.40918,1496.50061,1
1371.54858,1422.12268,1
1371.10559,1471.90125,1
1371.97791,1299.3197,1
1371.92871,1370.09192,1
1371.73291,1427.41626,1
1371.822,1442.63159,1
1371.9176,1405.13806,1
1371.55212,1419.474,1
1371.45532,1515.24426,1
1371.26721,1372.6554,1
1371.70178,1497.20276,1
1371.397,1487.79968,1
1371.29211,1434.24451,1
1371.48511,1506.99561,1
1371.00342,1496.53687,1
1371.24146,1466.11523,1
1371.67383,1410.20789,1
1371.82727,1398.42383,1
1371.28528,1539.715,1
1372.50977,1437.99255,1
1372.27942,1454.34839,1
1372.93677,1396.124,1
1372.32153,1572.47766,1
1372.41248,1523.98865,1
1372.85059,1521.618,1
1372.19324,1535.0188,1
1372.77271,1525.58472,1
1372.63123,1434.08679,1
1372.385,1423.0481,1
1372.85486,1416.48254,1
1372.24768,1401.51819,1
1372.92847,1506.52771,1
1372.4259,1444.99451,1
1372.32825,1369.43542,1
1372.73865,1484.69653,1
1372.76257,1449.25354,1
1372.31787,1428.94006,1
1372.22217,1471.31213,1
1372.8092,1622.11047,1
1372.94934,1525.97375,1
1372.123,1372.35938,1
1372.56873,1402.99854,1
1372.07751,1616.31128,1
1372.60486,1462.06616,1
1372.66174,1409.95117,1
1372.74072,1448.695,1
1372.08521,1487.79028,1
1373.596,1459.84131,1
1373.99768,1484.034,1
1373.11865,1454.1532,1
1373.08508,1404.93689,1
1373.92017,1465.52124,1
1373.74329,1463.61743,1
1373.4928,1571.861,1
1373.856,1473.50732,1
1373.30945,1403.684,1
1373.3197,1390.42786,1
1373.29785,1413.85132,1
1373.32568,1509.15869,1
1373.63562,1398.3219,1
1373.50842,1388.4718,1
1373.309,1329.44836,1
1373.63367,1441.25684,1
1373.96936,1501.65881,1
1373.83875,1493.37219,1
1373.38818,1458.90735,1
1373.54651,1536.99377,1
1373.42761,1502.45813,1
1373.13843,1509.62915,1
1373.28748,1530.15,1
1373.5387,1451.87158,1
1373.41418,1494.67615,1
1373.45349,1556.589,1
1373.93652,1432.93054,1
1373.2832,1556.24561,1
1374.33618,1347.09583,1
1374.85132,1396.57813,1
1374.62488,1454.10278,1
1374.21533,1429.85339,1
1374.08142,1524.47058,1
1374.692,1394.51428,1
1374.23059,1438.71313,1
1374.01184,1433.77734,1
1374.91907,1444.976,1
1374.44177,1559.68494,1
1374.18018,1343.61975,1
1374.434,1428.8573,1
1374.48865,1511.75049,1
1374.26807,1471.714,1
1374.59229,1425.0979,1
1374.316,1502.1084,1
1374.9314,1443.10962,1
1374.66406,1464.688,1
1374.75525,1459.95947,1
1374.10437,1442.18555,1
1374.141,1466.30151,1
1374.63232,1490.83472,1
1374.74658,1534.4646,1
1374.29114,1440.1189,1
1375.84387,1482.21387,1
1375.831,1381.83923,1
1375.40564,1560.553,1
1375.74011,1479.22229,1
1375.66736,1384.18042,1
1375.29565,1546.01733,1
1375.00293,1443.13354,1
