Assay1 Amplitude,Assay2 Amplitude,Cluster
1136.995,1417.859,1
1136.56189,1439.34729,1
1136.46851,1361.72351,1
1136.17859,1370.99329,1
1136.93286,1354.18726,1
1136.84644,1356.22339,1
1136.9397,1427.27148,1
1136.83679,1534.24207,1
1136.4248,1355.14185,1
1136.92456,1377.61951,1
1136.32373,1379.78442,1
1136.033,1329.24609,1
1136.26392,1327.06213,1
1136.5592,1338.08386,1
1136.93518,1352.59009,1
1136.81262,1388.22083,1
1136.65149,1293.84058,1
1136.48242,1335.11108,1
1136.97864,1410.94873,1
1136.37,1389.15637,1
1136.85327,1404.06592,1
1136.87683,1325.19458,1
1136.67932,1322.7168,1
1136.35059,1478.32483,1
1137.51135,1408.80029,1
1137.33826,1383.04736,1
1137.09082,1260.44849,1
1137.44775,1319.29626,1
1137.00269,1342.96924,1
1137.49829,1441.27576,1
1137.25293,1402.84387,1
1137.51416,1369.05481,1
1137.62122,1453.16089,1
1137.85254,1309.025,1
1137.57825,1340.49707,1
1137.1637,1358.88757,1
1137.3186,1413.14734,1
1137.80554,1317.76526,1
1137.44678,1329.41016,1
1137.147,1367.91858,1
1137.86755,1316.692,1
1137.39124,1376.94922,1
1137.34729,1282.47961,1
1137.52014,1344.241,1
1137.331,1354.72827,1
1137.98071,1268.09143,1
1137.05835,1285.8064,1
1137.59827,1340.73743,1
1137.94849,1305.62439,1
1137.903,1369.832,1
1137.93872,1380.16882,1
1137.25378,1395.75317,1
1137.37231,1338.52759,1
1137.65308,1376.23413,1
1137.16931,1389.15686,1
1137.76465,1427.62476,1
1137.42212,1404.33325,1
1138.76135,1265.248,1
1138.38232,1342.778,1
1138.41138,1333.12549,1
1138.02344,1341.28223,1
1138.585,1310.99744,1
1138.653,1370.69189,1
1138.62866,1402.62634,1
1138.17236,1429.57166,1
1138.92456,1347.71033,1
1138.27942,1437.97339,1
1138.3479,1344.55273,1
1138.31653,1352.95618,1
1138.10376,1335.20911,1
1138.62732,1394.696,1
